"Accession","Organism","Genome assembly","Donor sex","Donor age","File download url"
"GSM2947468","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947468/suppl/GSM2947468_EZH2_12hour_peaks.bed.gz"
"GSM2947467","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947467/suppl/GSM2947467_EZH2_4hour_peaks.bed.gz"
"GSM2947466","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947466/suppl/GSM2947466_EZH2_1hour_peaks.bed.gz"
"GSM2947465","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947465/suppl/GSM2947465_EZH2_0hour_peaks.bed.gz"
"GSM2947464","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947464/suppl/GSM2947464_p300_12hour_peaks.bed.gz"
"GSM2947463","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947463/suppl/GSM2947463_p300_4hour_peaks.bed.gz"
"GSM2947462","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947462/suppl/GSM2947462_p300_1hour_peaks.bed.gz"
"GSM2947461","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947461/suppl/GSM2947461_p300_0hour_peaks.bed.gz"
"GSM2947460","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947460/suppl/GSM2947460_GATA2_12hour_peaks.bed.gz"
"GSM2947459","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947459/suppl/GSM2947459_GATA2_4hour_peaks.bed.gz"
"GSM2947458","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947458/suppl/GSM2947458_GATA2_1hour_peaks.bed.gz"
"GSM2947457","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947457/suppl/GSM2947457_GATA2_0hour_peaks.bed.gz"
"GSM2947456","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947456/suppl/GSM2947456_RBPJ_12hour_peaks.bed.gz"
"GSM2947455","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947455/suppl/GSM2947455_RBPJ_4hour_peaks.bed.gz"
"GSM2947454","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947454/suppl/GSM2947454_RBPJ_1hour_peaks.bed.gz"
"GSM2947453","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947453/suppl/GSM2947453_RBPJ_0hour_peaks.bed.gz"
"GSM2947452","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947452/suppl/GSM2947452_JUN_12hour_peaks.bed.gz"
"GSM2947451","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947451/suppl/GSM2947451_JUN_4hour_peaks.bed.gz"
"GSM2947450","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947450/suppl/GSM2947450_JUN_1hour_peaks.bed.gz"
"GSM2947449","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947449/suppl/GSM2947449_JUN_0hour_peaks.bed.gz"
"GSM2947448","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947448/suppl/GSM2947448_FLI_12hour_peaks.bed.gz"
"GSM2947447","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947447/suppl/GSM2947447_FLI_4hour_peaks.bed.gz"
"GSM2947446","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947446/suppl/GSM2947446_FLI_1hour_peaks.bed.gz"
"GSM2947445","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947445/suppl/GSM2947445_FLI_0hour_peaks.bed.gz"
"GSM2947444","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947444/suppl/GSM2947444_ERG1_12hour_peaks.bed.gz"
"GSM2947443","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947443/suppl/GSM2947443_ERG1_4hour_peaks.bed.gz"
"GSM2947442","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947442/suppl/GSM2947442_ERG1_1hour_peaks.bed.gz"
"GSM2947441","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947441/suppl/GSM2947441_ERG1_0hour_peaks.bed.gz"
"GSM2947440","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947440/suppl/GSM2947440_ETS1_12hour_peaks.bed.gz"
"GSM2947439","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947439/suppl/GSM2947439_ETS1_4hour_peaks.bed.gz"
"GSM2947438","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947438/suppl/GSM2947438_ETS1_1hour_peaks.bed.gz"
"GSM2947437","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947437/suppl/GSM2947437_ETS1_0hour_peaks.bed.gz"
"GSM2947436","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947436/suppl/GSM2947436_PolII_12hour_peaks.bed.gz"
"GSM2947435","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947435/suppl/GSM2947435_PolII_4hour_peaks.bed.gz"
"GSM2947434","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947434/suppl/GSM2947434_PolII_1hour_peaks.bed.gz"
"GSM2947433","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947433/suppl/GSM2947433_PolII_0hour_peaks.bed.gz"
"GSM2947432","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947432/suppl/GSM2947432_H3K27ac_12hour_peaks.bed.gz"
"GSM2947431","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947431/suppl/GSM2947431_H3K27ac_4hour_peaks.bed.gz"
"GSM2947430","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947430/suppl/GSM2947430_H3K27ac_1hour_peaks.bed.gz"
"GSM2947429","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947429/suppl/GSM2947429_H3K27ac_0hour_peaks.bed.gz"
"GSM2947428","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947428/suppl/GSM2947428_H3K27me3_12hour_peaks.bed.gz"
"GSM2947427","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947427/suppl/GSM2947427_H3K27me3_4hour_peaks.bed.gz"
"GSM2947426","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947426/suppl/GSM2947426_H3K27me3_1hour_peaks.bed.gz"
"GSM2947425","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947425/suppl/GSM2947425_H3K27me3_0hour_peaks.bed.gz"
"GSM2947424","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947424/suppl/GSM2947424_H3K4me3_12hour_peaks.bed.gz"
"GSM2947423","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947423/suppl/GSM2947423_H3K4me3_4hour_peaks.bed.gz"
"GSM2947422","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947422/suppl/GSM2947422_H3K4me3_1hour_peaks.bed.gz"
"GSM2947421","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947421/suppl/GSM2947421_H3K4me3_0hour_peaks.bed.gz"
"GSM2947420","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947420/suppl/GSM2947420_H3K4me2_12hour_peaks.bed.gz"
"GSM2947419","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947419/suppl/GSM2947419_H3K4me2_4hour_peaks.bed.gz"
"GSM2947418","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947418/suppl/GSM2947418_H3K4me2_1hour_peaks.bed.gz"
"GSM2947417","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947417/suppl/GSM2947417_H3K4me2_0hour_peaks.bed.gz"
"GSM2947416","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947416/suppl/GSM2947416_H3K4me1_12hour_peaks.bed.gz"
"GSM2947415","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947415/suppl/GSM2947415_H3K4me1_4hour_peaks.bed.gz"
"GSM2947414","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947414/suppl/GSM2947414_H3K4me1_1hour_peaks.bed.gz"
"GSM2947413","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2947nnn/GSM2947413/suppl/GSM2947413_H3K4me1_0hour_peaks.bed.gz"
"GSM2492421","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2492nnn/GSM2492421/suppl/GSM2492421_Lncap_CDT_shCK_E2F1_peaks.bed.gz"
"GSM2492420","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2492nnn/GSM2492420/suppl/GSM2492420_Lncap_CDT_shRB_E2F1_peaks.bed.gz"
"GSM3017000","Homo sapiens","-","female","15 years","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3017nnn/GSM3017000/suppl/GSM3017000_10Gy_4h_vs_K_peaks.bed.gz"
"GSM3016999","Homo sapiens","-","female","15 years","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3016nnn/GSM3016999/suppl/GSM3016999_10Gy_2h_vs_K_peaks.bed.gz"
"GSM878158","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM878nnn/GSM878158/suppl/GSM878158_TGCT.HeLa_p77-infected_+-H2AX_ChIP-seq.bed.gz"
"GSM878156","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM878nnn/GSM878156/suppl/GSM878156_ACGT.HeLa_p77-infected_RNA_polymerase_II_ChIP-seq.bed.gz"
"GSM878159","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM878nnn/GSM878159/suppl/GSM878159_CATT.HeLa_pLL3.7-infected_+-H2AX_ChIP-seq.bed.gz"
"GSM878157","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM878nnn/GSM878157/suppl/GSM878157_GTAT.HeLa_pLL3.7-infected_RNA_polymerase_II_ChIP-seq.bed.gz"
"GSM2977012","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2977nnn/GSM2977012/suppl/GSM2977012_D4476_rbmab_peaks.bed.gz"
"GSM2977011","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2977nnn/GSM2977011/suppl/GSM2977011_D4476_Abcam_peaks.bed.gz"
"GSM2977010","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2977nnn/GSM2977010/suppl/GSM2977010_ctrl_rbmab_peaks.bed.gz"
"GSM2977009","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2977nnn/GSM2977009/suppl/GSM2977009_ctrl_Abcam_peaks.bed.gz"
"GSM2797149","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797149/suppl/GSM2797149_wz1959.peak.intersect.bed.gz"
"GSM2797148","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797148/suppl/GSM2797148_wz1961.peak.intersect.bed.gz"
"GSM2797147","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797147/suppl/GSM2797147_wz1957.peak.intersect.bed.gz"
"GSM2797146","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797146/suppl/GSM2797146_wz1673.peak.intersect.bed.gz"
"GSM2797145","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797145/suppl/GSM2797145_wz1882.peak.intersect.bed.gz"
"GSM2797144","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797144/suppl/GSM2797144_wz1021.peak.intersect.bed.gz"
"GSM2797143","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797143/suppl/GSM2797143_wz1023.peak.intersect.bed.gz"
"GSM2797142","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797142/suppl/GSM2797142_wz1022.peak.intersect.bed.gz"
"GSM2797141","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797141/suppl/GSM2797141_wz1947.peak.intersect.bed.gz"
"GSM2797140","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797140/suppl/GSM2797140_wz1946.peak.intersect.bed.gz"
"GSM2797139","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797139/suppl/GSM2797139_wz1949.peak.intersect.bed.gz"
"GSM2797138","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797138/suppl/GSM2797138_wz999.peak.intersect.bed.gz"
"GSM2797137","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797137/suppl/GSM2797137_wz1951.peak.intersect.bed.gz"
"GSM2797136","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797136/suppl/GSM2797136_wz1950.peak.intersect.bed.gz"
"GSM2797135","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797135/suppl/GSM2797135_wz1006.peak.intersect.bed.gz"
"GSM2797134","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797134/suppl/GSM2797134_wz575.peak.intersect.bed.gz"
"GSM2797133","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797133/suppl/GSM2797133_wz574.peak.intersect.bed.gz"
"GSM2797132","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797132/suppl/GSM2797132_wz1012.peak.intersect.bed.gz"
"GSM2797131","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797131/suppl/GSM2797131_wz1018.peak.intersect.bed.gz"
"GSM2797130","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797130/suppl/GSM2797130_wz576.peak.intersect.bed.gz"
"GSM2797129","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797129/suppl/GSM2797129_wz1015.peak.intersect.bed.gz"
"GSM2797128","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797128/suppl/GSM2797128_wz1672.peak.intersect.bed.gz"
"GSM2797127","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797127/suppl/GSM2797127_wz582.peak.intersect.bed.gz"
"GSM2797126","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797126/suppl/GSM2797126_wz587.peak.intersect.bed.gz"
"GSM2797125","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797125/suppl/GSM2797125_wz589.peak.intersect.bed.gz"
"GSM2797124","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797124/suppl/GSM2797124_wz588.peak.intersect.bed.gz"
"GSM2797123","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797123/suppl/GSM2797123_wz584.peak.intersect.bed.gz"
"GSM2797122","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797122/suppl/GSM2797122_wz585.peak.intersect.bed.gz"
"GSM2797121","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797121/suppl/GSM2797121_wz583.peak.intersect.bed.gz"
"GSM2797120","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797120/suppl/GSM2797120_wz586.peak.intersect.bed.gz"
"GSM2797119","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797119/suppl/GSM2797119_wz1671.peak.intersect.bed.gz"
"GSM2797118","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797118/suppl/GSM2797118_wz1660.peak.intersect.bed.gz"
"GSM2797117","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797117/suppl/GSM2797117_wz595.peak.intersect.bed.gz"
"GSM2797116","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797116/suppl/GSM2797116_wz599.peak.intersect.bed.gz"
"GSM2797115","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797115/suppl/GSM2797115_wz603.peak.intersect.bed.gz"
"GSM2797114","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797114/suppl/GSM2797114_wz591.peak.intersect.bed.gz"
"GSM2797113","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797113/suppl/GSM2797113_wz568.peak.intersect.bed.gz"
"GSM2797112","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797112/suppl/GSM2797112_wz553.peak.intersect.bed.gz"
"GSM2797111","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797111/suppl/GSM2797111_wz592.peak.intersect.bed.gz"
"GSM2797110","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797110/suppl/GSM2797110_wz554.peak.intersect.bed.gz"
"GSM2797109","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797109/suppl/GSM2797109_wz606.peak.intersect.bed.gz"
"GSM2797108","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797108/suppl/GSM2797108_wz570.peak.intersect.bed.gz"
"GSM2797107","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797107/suppl/GSM2797107_wz604.peak.intersect.bed.gz"
"GSM2797106","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797106/suppl/GSM2797106_wz598.peak.intersect.bed.gz"
"GSM2797105","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797105/suppl/GSM2797105_wz590.peak.intersect.bed.gz"
"GSM2797104","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797104/suppl/GSM2797104_wz552.peak.intersect.bed.gz"
"GSM2797103","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797103/suppl/GSM2797103_wz571.peak.intersect.bed.gz"
"GSM2797102","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797102/suppl/GSM2797102_wz566.peak.intersect.bed.gz"
"GSM2797101","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797101/suppl/GSM2797101_wz593.peak.intersect.bed.gz"
"GSM2797100","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797100/suppl/GSM2797100_wz605.peak.intersect.bed.gz"
"GSM2797099","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797099/suppl/GSM2797099_wz601.peak.intersect.bed.gz"
"GSM2797098","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797098/suppl/GSM2797098_wz600.peak.intersect.bed.gz"
"GSM2797097","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797097/suppl/GSM2797097_wz596.peak.intersect.bed.gz"
"GSM2797096","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797096/suppl/GSM2797096_wz602.peak.intersect.bed.gz"
"GSM2797095","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797095/suppl/GSM2797095_wz569.peak.intersect.bed.gz"
"GSM2797094","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797094/suppl/GSM2797094_wz567.peak.intersect.bed.gz"
"GSM2797093","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797093/suppl/GSM2797093_wz1017.peak.intersect.bed.gz"
"GSM2797092","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797092/suppl/GSM2797092_wz572.peak.intersect.bed.gz"
"GSM2797091","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797091/suppl/GSM2797091_wz1016.peak.intersect.bed.gz"
"GSM2797090","Homo sapiens","-","male","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797090/suppl/GSM2797090_wz1014.peak.intersect.bed.gz"
"GSM2797089","Homo sapiens","-","female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797089/suppl/GSM2797089_wz997.peak.intersect.bed.gz"
"GSM2797088","Homo sapiens","-","female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797088/suppl/GSM2797088_2238_5.peak.intersect.bed.gz"
"GSM2797087","Homo sapiens","-","female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797087/suppl/GSM2797087_wz852.peak.intersect.bed.gz"
"GSM2797086","Homo sapiens","-","female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797086/suppl/GSM2797086_wz757.peak.intersect.bed.gz"
"GSM2797085","Homo sapiens","-","female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797085/suppl/GSM2797085_wz2062.peak.intersect.bed.gz"
"GSM2797084","Homo sapiens","-","female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797084/suppl/GSM2797084_wz2057.peak.intersect.bed.gz"
"GSM2797083","Homo sapiens","-","female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797083/suppl/GSM2797083_wz2017.peak.intersect.bed.gz"
"GSM2797082","Homo sapiens","-","female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797082/suppl/GSM2797082_wz2012.peak.intersect.bed.gz"
"GSM2797081","Homo sapiens","-","female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797081/suppl/GSM2797081_wz2005.peak.intersect.bed.gz"
"GSM2797080","Homo sapiens","-","female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797080/suppl/GSM2797080_wz1979.peak.intersect.bed.gz"
"GSM2797079","Homo sapiens","-","female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797079/suppl/GSM2797079_wz1977.peak.intersect.bed.gz"
"GSM2797078","Homo sapiens","-","female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797078/suppl/GSM2797078_wz1976.peak.intersect.bed.gz"
"GSM2797077","Homo sapiens","-","female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797077/suppl/GSM2797077_wz1975.peak.intersect.bed.gz"
"GSM2797076","Homo sapiens","-","female","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2797nnn/GSM2797076/suppl/GSM2797076_wz1969.peak.intersect.bed.gz"
